0, 0.219152, 0.100426
0, 0.230000, 0.111274
0, 0.228164, 0.109438
0, 0.202804, 0.084078
0, 0.214079, 0.095353
0, 0.203185, 0.084459
0, 0.194124, 0.075397
0, 0.167514, 0.048787
0, 0.246186, 0.127460
0, 0.216210, 0.097484
0, 0.233800, 0.115074
0, 0.166352, 0.047626
0, 0.205046, 0.086320
0, 0.185664, 0.066938
0, 0.222236, 0.103510
0, 0.151226, 0.032500
0, 0.242376, 0.123650
0, 0.246417, 0.127691
0, 0.230596, 0.111869
0, 0.184440, 0.065714
0, 0.171291, 0.052565
0, 0.207206, 0.088480
0, 0.244961, 0.126235
0, 0.165945, 0.047218
0, 0.153454, 0.034728
0, 0.199103, 0.080377
0, 0.215481, 0.096755
0, 0.148304, 0.029578
0, 0.173393, 0.054667
0, 0.151012, 0.032285
0, 0.175212, 0.056485
0, 0.182600, 0.063874
0, 0.190159, 0.071432
0, 0.167293, 0.048567
0, 0.198413, 0.079687
0, 0.154640, 0.035914
0, 0.213321, 0.094595
0, 0.201843, 0.083117
0, 0.215777, 0.097051
0, 0.189120, 0.070394
0, 0.170570, 0.051844
0, 0.242631, 0.123905
0, 0.150190, 0.031464
0, 0.161407, 0.042681
0, 0.161660, 0.042933
0, 0.200058, 0.081332
0, 0.214673, 0.095947
0, 0.171547, 0.052821
0, 0.223999, 0.105273
0, 0.175870, 0.057144
0, 0.160378, 0.041651
0, 0.227081, 0.108355
0, 0.151798, 0.033072
0, 0.206073, 0.087347
0, 0.166803, 0.048077
0, 0.208861, 0.090135
0, 0.191146, 0.072420
0, 0.241792, 0.123066
0, 0.206158, 0.087431
0, 0.240538, 0.121812
0, 0.157694, 0.038968
0, 0.197113, 0.078387
0, 0.241231, 0.122505
0, 0.239761, 0.121035
0, 0.214942, 0.096215
0, 0.234149, 0.115423
0, 0.207435, 0.088709
0, 0.209363, 0.090637
0, 0.226425, 0.107699
0, 0.246227, 0.127500
0, 0.187189, 0.068463
0, 0.162016, 0.043290
0, 0.151558, 0.032832
0, 0.211141, 0.092415
0, 0.192052, 0.073326
0, 0.190466, 0.071739
0, 0.218293, 0.099567
0, 0.236201, 0.117475
0, 0.218620, 0.099894
0, 0.197877, 0.079151
0, 0.151087, 0.032361
0, 0.226249, 0.107522
0, 0.167724, 0.048998
0, 0.190710, 0.071984
0, 0.195207, 0.076481
0, 0.157822, 0.039095
0, 0.244733, 0.126007
0, 0.217777, 0.099051
0, 0.212848, 0.094122
0, 0.217961, 0.099235
0, 0.176589, 0.057863
0, 0.192644, 0.073918
0, 0.223839, 0.105113
0, 0.163372, 0.044646
0, 0.156067, 0.037341
0, 0.185092, 0.066366
0, 0.247356, 0.128630
0, 0.159019, 0.040293
0, 0.175859, 0.057133
0, 0.157773, 0.039047
0, 0.155831, 0.037105
0, 0.218359, 0.099633
0, 0.229772, 0.111045
0, 0.181827, 0.063101
0, 0.165981, 0.047255
0, 0.234644, 0.115918
0, 0.168943, 0.050217
0, 0.178069, 0.059343
0, 0.179811, 0.061085
0, 0.158938, 0.040212
0, 0.159945, 0.041219
0, 0.178940, 0.060213
0, 0.161059, 0.042333
0, 0.230946, 0.112219
0, 0.220389, 0.101663
0, 0.245846, 0.127120
0, 0.182625, 0.063898
0, 0.210685, 0.091959
0, 0.176549, 0.057823
0, 0.207654, 0.088928
0, 0.235390, 0.116664
0, 0.233199, 0.114473
0, 0.165622, 0.046896
0, 0.240539, 0.121813
0, 0.167580, 0.048854
0, 0.192237, 0.073511
0, 0.218857, 0.100131
0, 0.148932, 0.030206
0, 0.209898, 0.091172
0, 0.232955, 0.114228
0, 0.170535, 0.051809
0, 0.209248, 0.090522
0, 0.183416, 0.064690
0, 0.244464, 0.125738
0, 0.230741, 0.112015
0, 0.155976, 0.037250
0, 0.151244, 0.032518
0, 0.157743, 0.039017
0, 0.160243, 0.041517
0, 0.180868, 0.062142
0, 0.182539, 0.063813
0, 0.155032, 0.036305
0, 0.155143, 0.036417
0, 0.226077, 0.107351
0, 0.240068, 0.121342
0, 0.190250, 0.071524
0, 0.202638, 0.083912
0, 0.200542, 0.081816
0, 0.214926, 0.096200
0, 0.201456, 0.082730
0, 0.217721, 0.098994
0, 0.161292, 0.042566
0, 0.238523, 0.119797
0, 0.163683, 0.044957
0, 0.237241, 0.118515
0, 0.213389, 0.094663
0, 0.232957, 0.114231
0, 0.235070, 0.116344
0, 0.179112, 0.060386
0, 0.216095, 0.097369
0, 0.207224, 0.088498
0, 0.233455, 0.114729
0, 0.213948, 0.095222
0, 0.237663, 0.118937
0, 0.209217, 0.090491
0, 0.170757, 0.052031
0, 0.183428, 0.064702
0, 0.185919, 0.067193
0, 0.174743, 0.056017
0, 0.188890, 0.070164
0, 0.222223, 0.103497
0, 0.156405, 0.037679
0, 0.188045, 0.069319
0, 0.156626, 0.037900
0, 0.199901, 0.081175
0, 0.156097, 0.037371
0, 0.160907, 0.042181
0, 0.227944, 0.109217
0, 0.181191, 0.062465
0, 0.173241, 0.054515
0, 0.217452, 0.098726
0, 0.179972, 0.061246
0, 0.225935, 0.107209
0, 0.224249, 0.105523
0, 0.150714, 0.031988
0, 0.149907, 0.031181
0, 0.209813, 0.091086
0, 0.240980, 0.122254
0, 0.192649, 0.073923
0, 0.170783, 0.052057
0, 0.164519, 0.045792
0, 0.163373, 0.044647
0, 0.215515, 0.096789
0, 0.246007, 0.127281
0, 0.168910, 0.050184
0, 0.181545, 0.062819
0, 0.234042, 0.115315
0, 0.181727, 0.063001
0, 0.151410, 0.032684
0, 0.176112, 0.057386
0, 0.240619, 0.121893
0, 0.151733, 0.033007
0, 0.215256, 0.096530
0, 0.212990, 0.094264
0, 0.243238, 0.124512
0, 0.163203, 0.044477
0, 0.226205, 0.107479
0, 0.152442, 0.033716
0, 0.225922, 0.107196
0, 0.230776, 0.112050
0, 0.224472, 0.105746
0, 0.188140, 0.069414
0, 0.185861, 0.067135
0, 0.240599, 0.121872
0, 0.194014, 0.075288
0, 0.149830, 0.031104
0, 0.232400, 0.113673
0, 0.180056, 0.061329
0, 0.189528, 0.070802
0, 0.218545, 0.099819
0, 0.174736, 0.056010
0, 0.173353, 0.054627
0, 0.243903, 0.125177
0, 0.194130, 0.075404
0, 0.225829, 0.107103
0, 0.218117, 0.099391
0, 0.233734, 0.115008
0, 0.223868, 0.105142
0, 0.200136, 0.081410
0, 0.158761, 0.040035
0, 0.242363, 0.123637
0, 0.201393, 0.082667
0, 0.169438, 0.050712
0, 0.216387, 0.097661
0, 0.174106, 0.055380
0, 0.240237, 0.121511
0, 0.155421, 0.036695
0, 0.224118, 0.105392
0, 0.164296, 0.045570
0, 0.155771, 0.037045
0, 0.187838, 0.069112
0, 0.175106, 0.056380
0, 0.203218, 0.084491
0, 0.212695, 0.093969
0, 0.221241, 0.102515
0, 0.214235, 0.095509
0, 0.170843, 0.052117
0, 0.174662, 0.055936
0, 0.218712, 0.099986
0, 0.151391, 0.032665
0, 0.187415, 0.068689
0, 0.190432, 0.071706
0, 0.152707, 0.033981
0, 0.235512, 0.116786
0, 0.204364, 0.085638
0, 0.215145, 0.096419
0, 0.202782, 0.084056
0, 0.197675, 0.078949
0, 0.244445, 0.125718
0, 0.175656, 0.056930
0, 0.235476, 0.116750
0, 0.186483, 0.067757
0, 0.150578, 0.031852
0, 0.208456, 0.089729
0, 0.198159, 0.079433
0, 0.206540, 0.087814
0, 0.155824, 0.037098
0, 0.189342, 0.070616
0, 0.236998, 0.118272
0, 0.201271, 0.082545
0, 0.243981, 0.125254
0, 0.238152, 0.119425
0, 0.173524, 0.054798
0, 0.227360, 0.108634
0, 0.212003, 0.093277
0, 0.189311, 0.070585
0, 0.225561, 0.106835
0, 0.212331, 0.093605
0, 0.153728, 0.035002
0, 0.186714, 0.067988
0, 0.181735, 0.063008
0, 0.212026, 0.093300
0, 0.196843, 0.078117
0, 0.165936, 0.047210
0, 0.220993, 0.102267
0, 0.189487, 0.070761
0, 0.147589, 0.028863
0, 0.176506, 0.057780
0, 0.216560, 0.097834
0, 0.149475, 0.030748
0, 0.203636, 0.084910
0, 0.206853, 0.088127
0, 0.228973, 0.110247
0, 0.160081, 0.041355
0, 0.229960, 0.111234
0, 0.240530, 0.121803
0, 0.218462, 0.099736
0, 0.228374, 0.109648
0, 0.168399, 0.049673
0, 0.194736, 0.076010
0, 0.229797, 0.111071
0, 0.159977, 0.041250
0, 0.242186, 0.123460
0, 0.206302, 0.087575
0, 0.215932, 0.097206
0, 0.233672, 0.114945
0, 0.232362, 0.113636
0, 0.245987, 0.127261
0, 0.158833, 0.040107
0, 0.171799, 0.053073
0, 0.182475, 0.063749
0, 0.218798, 0.100072
0, 0.223651, 0.104924
0, 0.245028, 0.126301
0, 0.247247, 0.128521
0, 0.172982, 0.054255
0, 0.175381, 0.056655
0, 0.207850, 0.089124
0, 0.186420, 0.067694
0, 0.232924, 0.114197
0, 0.184709, 0.065982
0, 0.242643, 0.123917
0, 0.203966, 0.085240
0, 0.199848, 0.081121
0, 0.181266, 0.062540
0, 0.201778, 0.083051
0, 0.179813, 0.061087
0, 0.195340, 0.076614
0, 0.199588, 0.080862
0, 0.198911, 0.080185
0, 0.239205, 0.120479
0, 0.181322, 0.062596
0, 0.221876, 0.103149
0, 0.238014, 0.119288
0, 0.198227, 0.079500
0, 0.243186, 0.124460
0, 0.163620, 0.044894
0, 0.210437, 0.091711
0, 0.192840, 0.074114
0, 0.162723, 0.043996
0, 0.183172, 0.064446
0, 0.211182, 0.092456
0, 0.185688, 0.066962
0, 0.236684, 0.117958
0, 0.216400, 0.097674
0, 0.230692, 0.111966
0, 0.201304, 0.082578
0, 0.200619, 0.081893
0, 0.167683, 0.048957
0, 0.201714, 0.082988
0, 0.231659, 0.112933
0, 0.213546, 0.094820
0, 0.238667, 0.119940
0, 0.211052, 0.092326
0, 0.154221, 0.035495
0, 0.199437, 0.080711
0, 0.154646, 0.035920
0, 0.240346, 0.121620
0, 0.226033, 0.107307
0, 0.172712, 0.053986
0, 0.152843, 0.034117
0, 0.238517, 0.119791
0, 0.224358, 0.105632
0, 0.148588, 0.029862
0, 0.200890, 0.082164
0, 0.202944, 0.084218
0, 0.220067, 0.101341
0, 0.188124, 0.069398
0, 0.240045, 0.121319
0, 0.215706, 0.096980
0, 0.235498, 0.116772
0, 0.210500, 0.091774
0, 0.193772, 0.075046
0, 0.160600, 0.041874
0, 0.223164, 0.104438
0, 0.149856, 0.031130
0, 0.151064, 0.032337
0, 0.215556, 0.096830
0, 0.221613, 0.102887
0, 0.229330, 0.110604
0, 0.210958, 0.092231
0, 0.201261, 0.082535
0, 0.231330, 0.112604
0, 0.207737, 0.089011
0, 0.240774, 0.122048
0, 0.240194, 0.121468
0, 0.246326, 0.127600
0, 0.209882, 0.091156
0, 0.190851, 0.072125
0, 0.237198, 0.118472
0, 0.152174, 0.033448
0, 0.164242, 0.045516
0, 0.228420, 0.109693
0, 0.220509, 0.101783
0, 0.195245, 0.076519
0, 0.230649, 0.111922
0, 0.155277, 0.036551
0, 0.176113, 0.057387
0, 0.219893, 0.101166
0, 0.232245, 0.113519
0, 0.183125, 0.064399
0, 0.179063, 0.060337
0, 0.207715, 0.088989
0, 0.247424, 0.128698
0, 0.223924, 0.105198
0, 0.192790, 0.074064
0, 0.164837, 0.046110
0, 0.171186, 0.052460
0, 0.217343, 0.098617
0, 0.181678, 0.062952
0, 0.148778, 0.030051
0, 0.232979, 0.114253
0, 0.186002, 0.067276
0, 0.233572, 0.114846
0, 0.244279, 0.125552
0, 0.240675, 0.121949
0, 0.227084, 0.108357
0, 0.182467, 0.063741
0, 0.246114, 0.127388
0, 0.244590, 0.125863
0, 0.212641, 0.093915
0, 0.200591, 0.081865
0, 0.165592, 0.046866
0, 0.203302, 0.084576
0, 0.153562, 0.034836
0, 0.155417, 0.036691
0, 0.219583, 0.100857
0, 0.197572, 0.078846
0, 0.177859, 0.059133
0, 0.168761, 0.050035
0, 0.169404, 0.050678
0, 0.211953, 0.093227
0, 0.154520, 0.035793
0, 0.196965, 0.078238
0, 0.217274, 0.098548
0, 0.181588, 0.062862
0, 0.206699, 0.087973
0, 0.217029, 0.098303
0, 0.181203, 0.062477
0, 0.150165, 0.031439
0, 0.218469, 0.099743
0, 0.244775, 0.126049
0, 0.203697, 0.084971
0, 0.238544, 0.119818
0, 0.163872, 0.045146
0, 0.243615, 0.124889
0, 0.158859, 0.040133
0, 0.193329, 0.074603
0, 0.190240, 0.071514
0, 0.189356, 0.070630
0, 0.247368, 0.128642
0, 0.152443, 0.033717
0, 0.233515, 0.114788
0, 0.240796, 0.122070
0, 0.232075, 0.113349
0, 0.202967, 0.084241
0, 0.244982, 0.126256
0, 0.193433, 0.074707
0, 0.171308, 0.052582
0, 0.244200, 0.125474
0, 0.228243, 0.109517
0, 0.239427, 0.120701
0, 0.226113, 0.107387
0, 0.228642, 0.109916
0, 0.163889, 0.045163
0, 0.197215, 0.078489
0, 0.179904, 0.061178
0, 0.199214, 0.080487
0, 0.168767, 0.050041
0, 0.225394, 0.106668
0, 0.202439, 0.083713
0, 0.188340, 0.069614
0, 0.223448, 0.104722
0, 0.149262, 0.030536
0, 0.181358, 0.062632
0, 0.184580, 0.065854
0, 0.230353, 0.111627
0, 0.221174, 0.102448
0, 0.196966, 0.078240
0, 0.197582, 0.078856
0, 0.167407, 0.048681
0, 0.240624, 0.121898
0, 0.216381, 0.097655
0, 0.222061, 0.103335
0, 0.171892, 0.053166
0, 0.227181, 0.108455
0, 0.184574, 0.065848
0, 0.166846, 0.048120
0, 0.178922, 0.060196
0, 0.237341, 0.118615
0, 0.163539, 0.044813
0, 0.210688, 0.091962
0, 0.171313, 0.052587
0, 0.159716, 0.040990
0, 0.210992, 0.092266
0, 0.177331, 0.058605
0, 0.165473, 0.046747
0, 0.220532, 0.101806
0, 0.189400, 0.070674
0, 0.209174, 0.090447
0, 0.191740, 0.073014
0, 0.243838, 0.125112
0, 0.192488, 0.073762
0, 0.208084, 0.089357
0, 0.229529, 0.110803
0, 0.212223, 0.093497
0, 0.156068, 0.037342
0, 0.207814, 0.089088
0, 0.180728, 0.062002
0, 0.207419, 0.088693
0, 0.194115, 0.075389
0, 0.225561, 0.106835
0, 0.221326, 0.102599
0, 0.224084, 0.105358
0, 0.202560, 0.083833
0, 0.186127, 0.067401
0, 0.186638, 0.067912
0, 0.195407, 0.076681
0, 0.223597, 0.104871
0, 0.165118, 0.046392
0, 0.147710, 0.028984
0, 0.168141, 0.049415
0, 0.208773, 0.090047
0, 0.169938, 0.051212
0, 0.203542, 0.084815
0, 0.242113, 0.123387
0, 0.170704, 0.051978
0, 0.167487, 0.048761
0, 0.207327, 0.088601
0, 0.244971, 0.126244
0, 0.197078, 0.078352
0, 0.201440, 0.082714
0, 0.213368, 0.094642
0, 0.196097, 0.077371
0, 0.219999, 0.101273
0, 0.198871, 0.080145
0, 0.211088, 0.092362
0, 0.244392, 0.125666
0, 0.223042, 0.104316
0, 0.210628, 0.091902
0, 0.246005, 0.127278
0, 0.206136, 0.087409
0, 0.245296, 0.126570
0, 0.214608, 0.095882
0, 0.193595, 0.074869
0, 0.159000, 0.040274
0, 0.187248, 0.068521
0, 0.210086, 0.091360
0, 0.229368, 0.110642
0, 0.219596, 0.100870
0, 0.169800, 0.051074
0, 0.232971, 0.114245
0, 0.147975, 0.029248
0, 0.212014, 0.093288
0, 0.220817, 0.102091
0, 0.195017, 0.076291
0, 0.211254, 0.092528
0, 0.168775, 0.050049
0, 0.210946, 0.092220
0, 0.227514, 0.108788
0, 0.191695, 0.072968
0, 0.202227, 0.083501
0, 0.163639, 0.044913
0, 0.221278, 0.102551
0, 0.178751, 0.060024
0, 0.164789, 0.046063
0, 0.239566, 0.120840
0, 0.229477, 0.110751
0, 0.213271, 0.094545
0, 0.151466, 0.032739
0, 0.147982, 0.029256
0, 0.194063, 0.075337
0, 0.190029, 0.071303
0, 0.237149, 0.118422
0, 0.176686, 0.057960
0, 0.242376, 0.123650
0, 0.187680, 0.068954
0, 0.191266, 0.072539
0, 0.228380, 0.109654
0, 0.205669, 0.086943
0, 0.170693, 0.051967
0, 0.157254, 0.038528
0, 0.198931, 0.080205
0, 0.159665, 0.040939
0, 0.242296, 0.123570
0, 0.179815, 0.061089
0, 0.220193, 0.101467
0, 0.229093, 0.110367
0, 0.161430, 0.042703
0, 0.239571, 0.120845
0, 0.209304, 0.090578
0, 0.230820, 0.112094
0, 0.178732, 0.060005
0, 0.148629, 0.029903
0, 0.220001, 0.101275
0, 0.197047, 0.078321
0, 0.178376, 0.059650
0, 0.160035, 0.041309
0, 0.209418, 0.090692
0, 0.168537, 0.049811
0, 0.189691, 0.070965
0, 0.227290, 0.108564
0, 0.161990, 0.043264
0, 0.163352, 0.044626
0, 0.193407, 0.074681
0, 0.193696, 0.074970
0, 0.202931, 0.084204
0, 0.214177, 0.095451
0, 0.218910, 0.100184
0, 0.235277, 0.116551
0, 0.158131, 0.039405
0, 0.215066, 0.096340
0, 0.229249, 0.110523
0, 0.239457, 0.120731
0, 0.151227, 0.032501
0, 0.160538, 0.041812
0, 0.193037, 0.074310
0, 0.234745, 0.116019
0, 0.162357, 0.043631
0, 0.157124, 0.038398
0, 0.151347, 0.032621
0, 0.178132, 0.059406
0, 0.206291, 0.087565
0, 0.192066, 0.073340
0, 0.245556, 0.126830
0, 0.207338, 0.088612
0, 0.190797, 0.072071
0, 0.167800, 0.049074
0, 0.150859, 0.032133
0, 0.193312, 0.074586
0, 0.170131, 0.051405
0, 0.215061, 0.096334
0, 0.187792, 0.069066
0, 0.206492, 0.087766
0, 0.188356, 0.069630
0, 0.226690, 0.107964
0, 0.179576, 0.060850
0, 0.202904, 0.084178
0, 0.221126, 0.102400
0, 0.189449, 0.070723
0, 0.176247, 0.057520
0, 0.206818, 0.088092
0, 0.202165, 0.083439
0, 0.218400, 0.099674
0, 0.214875, 0.096148
0, 0.204375, 0.085649
0, 0.218125, 0.099399
0, 0.176813, 0.058087
0, 0.157951, 0.039225
0, 0.193744, 0.075018
0, 0.166290, 0.047564
0, 0.211834, 0.093108
0, 0.207097, 0.088371
0, 0.237994, 0.119268
0, 0.171131, 0.052405
0, 0.201551, 0.082825
0, 0.221041, 0.102315
0, 0.199686, 0.080960
0, 0.228753, 0.110027
0, 0.156260, 0.037533
0, 0.222889, 0.104163
0, 0.213390, 0.094664
0, 0.173703, 0.054977
0, 0.186922, 0.068196
0, 0.197905, 0.079179
0, 0.166438, 0.047712
0, 0.177999, 0.059273
0, 0.167733, 0.049007
0, 0.241806, 0.123079
0, 0.226045, 0.107319
0, 0.221470, 0.102743
0, 0.171805, 0.053079
0, 0.180224, 0.061498
0, 0.173741, 0.055015
0, 0.188347, 0.069621
0, 0.163251, 0.044525
0, 0.198238, 0.079512
0, 0.158482, 0.039756
0, 0.154438, 0.035712
0, 0.164826, 0.046100
0, 0.209432, 0.090706
0, 0.229697, 0.110971
0, 0.158511, 0.039785
0, 0.174658, 0.055932
0, 0.234033, 0.115306
0, 0.153784, 0.035058
0, 0.152182, 0.033456
0, 0.191284, 0.072558
0, 0.193435, 0.074709
0, 0.150859, 0.032132
0, 0.179215, 0.060489
0, 0.246149, 0.127423
0, 0.203762, 0.085036
0, 0.193938, 0.075212
0, 0.149671, 0.030945
0, 0.236025, 0.117299
0, 0.216931, 0.098205
0, 0.227974, 0.109248
0, 0.210662, 0.091936
0, 0.229789, 0.111063
0, 0.184939, 0.066213
0, 0.173535, 0.054809
0, 0.239179, 0.120453
0, 0.213790, 0.095064
0, 0.192006, 0.073279
0, 0.212368, 0.093642
0, 0.239347, 0.120621
0, 0.224080, 0.105354
0, 0.231882, 0.113156
0, 0.173941, 0.055215
0, 0.175947, 0.057221
0, 0.218319, 0.099592
0, 0.223350, 0.104623
0, 0.190171, 0.071445
0, 0.199086, 0.080360
0, 0.221650, 0.102924
0, 0.183274, 0.064548
0, 0.223177, 0.104451
0, 0.220198, 0.101472
0, 0.230779, 0.112053
0, 0.203205, 0.084479
0, 0.223613, 0.104887
0, 0.206185, 0.087459
0, 0.223792, 0.105066
0, 0.160781, 0.042055
0, 0.219246, 0.100520
0, 0.164292, 0.045566
0, 0.175373, 0.056647
0, 0.207032, 0.088306
0, 0.151733, 0.033007
0, 0.227856, 0.109130
0, 0.202781, 0.084055
0, 0.195798, 0.077072
0, 0.209982, 0.091256
0, 0.184928, 0.066202
0, 0.193197, 0.074471
0, 0.211793, 0.093067
0, 0.221570, 0.102844
0, 0.211971, 0.093245
0, 0.169993, 0.051267
0, 0.157072, 0.038346
0, 0.190221, 0.071495
0, 0.167346, 0.048620
0, 0.175056, 0.056329
0, 0.235172, 0.116446
0, 0.149588, 0.030862
0, 0.231051, 0.112325
0, 0.218295, 0.099569
0, 0.189292, 0.070566
0, 0.222462, 0.103736
0, 0.206122, 0.087396
0, 0.170242, 0.051516
0, 0.196412, 0.077686
0, 0.239626, 0.120900
0, 0.187243, 0.068517
0, 0.149981, 0.031255
0, 0.185820, 0.067094
0, 0.237736, 0.119010
0, 0.240389, 0.121663
0, 0.166356, 0.047629
0, 0.236491, 0.117765
0, 0.171944, 0.053218
0, 0.206947, 0.088221
0, 0.176568, 0.057842
0, 0.215002, 0.096276
0, 0.166665, 0.047939
0, 0.196025, 0.077299
0, 0.225536, 0.106810
0, 0.203944, 0.085218
0, 0.180019, 0.061293
0, 0.170323, 0.051597
0, 0.214453, 0.095727
0, 0.199740, 0.081014
0, 0.209115, 0.090388
0, 0.206844, 0.088118
0, 0.181560, 0.062834
0, 0.192411, 0.073685
0, 0.185857, 0.067131
0, 0.230473, 0.111747
0, 0.176391, 0.057665
0, 0.219604, 0.100878
0, 0.246114, 0.127388
0, 0.244293, 0.125567
0, 0.187741, 0.069015
0, 0.163577, 0.044851
0, 0.222317, 0.103590
0, 0.190370, 0.071644
0, 0.241263, 0.122537
0, 0.236104, 0.117378
0, 0.211025, 0.092299
0, 0.226015, 0.107289
0, 0.230547, 0.111821
0, 0.214710, 0.095984
0, 0.225128, 0.106402
0, 0.202565, 0.083838
0, 0.216097, 0.097371
0, 0.194857, 0.076131
0, 0.214053, 0.095327
0, 0.199422, 0.080695
0, 0.234756, 0.116030
0, 0.163887, 0.045161
0, 0.155575, 0.036849
0, 0.204765, 0.086039
0, 0.176166, 0.057440
0, 0.227477, 0.108751
0, 0.221814, 0.103088
0, 0.205213, 0.086487
0, 0.235526, 0.116800
0, 0.225117, 0.106391
0, 0.188905, 0.070178
0, 0.151118, 0.032391
0, 0.184522, 0.065796
0, 0.150040, 0.031313
0, 0.246726, 0.128000
0, 0.170035, 0.051309
0, 0.194777, 0.076051
0, 0.204370, 0.085644
0, 0.223578, 0.104852
0, 0.215855, 0.097129
0, 0.159242, 0.040516
0, 0.219503, 0.100777
0, 0.207268, 0.088542
0, 0.148840, 0.030114
0, 0.198877, 0.080151
0, 0.186052, 0.067326
0, 0.196051, 0.077325
0, 0.246658, 0.127932
0, 0.206982, 0.088256
0, 0.234588, 0.115861
0, 0.218378, 0.099651
0, 0.219541, 0.100815
0, 0.161645, 0.042919
0, 0.198856, 0.080130
0, 0.175168, 0.056442
0, 0.222893, 0.104167
0, 0.191976, 0.073250
0, 0.224241, 0.105515
0, 0.235680, 0.116954
0, 0.166027, 0.047301
0, 0.209701, 0.090975
0, 0.216822, 0.098096
0, 0.239922, 0.121196
0, 0.232761, 0.114035
0, 0.167598, 0.048872
0, 0.246560, 0.127834
0, 0.187689, 0.068963
0, 0.210914, 0.092188
0, 0.166818, 0.048092
0, 0.155302, 0.036576
0, 0.162232, 0.043506
0, 0.242480, 0.123754
0, 0.153294, 0.034568
0, 0.179829, 0.061103
0, 0.221914, 0.103188
0, 0.198798, 0.080072
0, 0.230896, 0.112170
0, 0.205029, 0.086303
0, 0.230073, 0.111347
0, 0.184894, 0.066168
0, 0.209417, 0.090690
0, 0.223996, 0.105270
0, 0.158698, 0.039972
0, 0.192288, 0.073562
0, 0.205689, 0.086963
0, 0.203407, 0.084681
0, 0.230621, 0.111895
0, 0.201147, 0.082421
0, 0.246553, 0.127827
0, 0.189494, 0.070768
0, 0.206691, 0.087965
0, 0.182537, 0.063811
0, 0.191539, 0.072813
0, 0.242592, 0.123866
0, 0.224431, 0.105705
0, 0.157748, 0.039022
0, 0.176712, 0.057986
0, 0.192899, 0.074173
0, 0.196083, 0.077357
0, 0.175210, 0.056484
0, 0.226178, 0.107452
0, 0.154976, 0.036250
0, 0.158582, 0.039856
0, 0.230963, 0.112237
0, 0.241422, 0.122696
0, 0.236366, 0.117640
0, 0.211929, 0.093202
0, 0.245150, 0.126424
0, 0.225494, 0.106768
0, 0.174710, 0.055984
0, 0.173744, 0.055018
0, 0.214881, 0.096155
0, 0.227554, 0.108828
0, 0.155668, 0.036942
0, 0.235962, 0.117236
0, 0.217095, 0.098369
0, 0.241323, 0.122596
0, 0.201112, 0.082386
0, 0.147794, 0.029068
0, 0.201111, 0.082385
0, 0.171365, 0.052639
0, 0.164844, 0.046118
0, 0.224297, 0.105571
0, 0.209218, 0.090492
0, 0.211450, 0.092724
0, 0.182567, 0.063841
0, 0.214326, 0.095600
0, 0.212127, 0.093400
