0.000010, 0.000000, 0.000000, 0.000000, 0 
1.456730, 0.374910, 0.076897, 0.111260, 0 
2.913450, 0.209560, 0.076892, 0.107745, 0 
4.370170, 0.499840, 0.080750, 0.116394, 0 
5.826890, 0.231330, 0.083293, 0.114738, 0 
7.283610, 0.370740, 0.076133, 0.110421, 0 
8.740330, 0.370850, 0.082075, 0.116260, 0 
10.197050, 0.211610, 0.072688, 0.103803, 0 
13.110490, 0.215840, 0.076176, 0.107350, 0 
14.567210, 0.212840, 0.083613, 0.114277, 0 
16.023930, 0.189660, 0.077509, 0.106889, 0 
17.480650, 0.204880, 0.080196, 0.110587, 0 
18.937370, 0.408160, 0.082833, 0.117671, 0 
20.394090, 0.224070, 0.078057, 0.109433, 0 
21.850810, 0.502760, 0.078569, 0.114220, 0 
23.307530, 0.360980, 0.083221, 0.117163, 0 
24.764250, 0.211430, 0.077298, 0.108214, 0 
26.220970, 0.183990, 0.078667, 0.107373, 0 
29.134410, 0.440290, 0.084823, 0.120056, 0 
30.591130, 0.336930, 0.079055, 0.112507, 0 
32.047850, 0.156340, 0.073379, 0.099014, 0 
33.504570, 0.411540, 0.075541, 0.110549, 0 
34.961290, 0.215690, 0.079535, 0.110556, 0 
37.874730, 0.198160, 0.081841, 0.111589, 0 
40.788170, 0.505020, 0.080798, 0.116458, 0 
42.244890, 0.214180, 0.075062, 0.106218, 0 
43.701610, 0.338000, 0.080368, 0.113799, 0 
45.158330, 0.506070, 0.081730, 0.117399, 0 
46.615050, 0.338280, 0.075559, 0.109133, 0 
48.071770, 0.218150, 0.078186, 0.109365, 0 
49.528490, 0.227720, 0.081796, 0.113176, 0 
50.985210, 0.175590, 0.076535, 0.104514, 0 
52.441930, 0.226370, 0.078403, 0.109835, 0 
53.898650, 0.217970, 0.081871, 0.112882, 0 
55.355370, 0.193860, 0.077527, 0.107281, 0 
56.812090, 0.502210, 0.077871, 0.113535, 0 
58.268810, 0.363630, 0.082673, 0.116669, 0 
59.725530, 0.186830, 0.074274, 0.103699, 0 
61.182250, 0.198080, 0.077866, 0.107910, 0 
62.638970, 0.427590, 0.084072, 0.119177, 0 
64.095690, 0.218290, 0.073550, 0.104892, 0 
65.552410, 0.459020, 0.078254, 0.113719, 0 
67.009130, 0.227900, 0.084214, 0.115513, 0 
68.465850, 0.213860, 0.073885, 0.105064, 0 
71.379290, 0.446440, 0.079886, 0.115221, 0 
72.836010, 0.213920, 0.075042, 0.106146, 0 
74.292730, 0.367790, 0.079249, 0.113415, 0 
75.749450, 0.359410, 0.081461, 0.115400, 0 
78.662890, 0.398740, 0.073429, 0.108277, 0 
80.119610, 0.213780, 0.079627, 0.110543, 0 
81.576330, 0.469600, 0.075845, 0.111383, 0 
83.033050, 0.348730, 0.076367, 0.110179, 0 
84.489770, 0.435330, 0.080089, 0.115321, 0 
85.946490, 0.222150, 0.076229, 0.107607, 0 
87.403210, 0.177440, 0.078435, 0.106400, 0 
88.859930, 0.452470, 0.082703, 0.118080, 0 
90.316650, 0.217010, 0.073285, 0.104594, 0 
91.773370, 0.201160, 0.076513, 0.106895, 0 
93.230090, 0.216110, 0.081958, 0.112880, 0 
94.686810, 0.476860, 0.083245, 0.118781, 0 
96.143530, 0.348620, 0.076195, 0.110005, 0 
97.600250, 0.178420, 0.079406, 0.107376, 0 
99.056970, 0.177750, 0.072501, 0.101191, 0 
100.513690, 0.212090, 0.077731, 0.108652, 0 
101.970410, 0.225050, 0.079076, 0.110464, 0 
103.427130, 0.218150, 0.083765, 0.114689, 0 
106.340570, 0.474090, 0.078009, 0.113563, 0 
107.797290, 0.342140, 0.084238, 0.117695, 0 
109.254010, 0.398720, 0.078529, 0.113299, 0 
110.710730, 0.373090, 0.078673, 0.112983, 0 
112.167450, 0.340720, 0.075078, 0.108703, 0 
113.624170, 0.411300, 0.075293, 0.110311, 0 
116.537610, 0.218750, 0.078914, 0.110076, 0 
117.994330, 0.162780, 0.074918, 0.101331, 0 
119.451050, 0.205930, 0.081295, 0.111678, 0 
120.907770, 0.175610, 0.082380, 0.109581, 0 
122.364490, 0.372940, 0.075546, 0.109919, 0 
123.821210, 0.210330, 0.081627, 0.112258, 0 
125.277930, 0.228180, 0.082189, 0.113558, 0 
126.734650, 0.340180, 0.076091, 0.109693, 0 
128.191370, 0.218610, 0.078611, 0.109799, 0 
131.104810, 0.217410, 0.081299, 0.112316, 0 
132.561530, 0.448910, 0.078911, 0.114279, 0 
134.018250, 0.348020, 0.082694, 0.116340, 0 
135.474970, 0.374910, 0.076856, 0.111228, 0 
136.931690, 0.183330, 0.078025, 0.106725, 0 
138.388410, 0.196000, 0.083875, 0.113252, 0 
139.845130, 0.222860, 0.077233, 0.108608, 0 
141.301850, 0.224530, 0.077473, 0.108894, 0 
142.758570, 0.229440, 0.083451, 0.114842, 0 
144.215290, 0.479630, 0.075078, 0.110667, 0 
145.672010, 0.356520, 0.079065, 0.112986, 0 
147.128730, 0.215620, 0.081408, 0.112342, 0 
148.585450, 0.207010, 0.074397, 0.105234, 0 
150.042170, 0.498240, 0.079273, 0.114924, 0 
151.498890, 0.229580, 0.081624, 0.113053, 0 
152.955610, 0.369100, 0.074420, 0.108737, 0 
154.412330, 0.368210, 0.079639, 0.113820, 0 
155.869050, 0.220030, 0.080915, 0.112070, 0 
158.782490, 0.214510, 0.074854, 0.106026, 0 
160.239210, 0.210570, 0.081396, 0.112048, 0 
161.695930, 0.187430, 0.075168, 0.104581, 0 
163.152650, 0.202360, 0.077783, 0.108147, 0 
164.609370, 0.406210, 0.080668, 0.115534, 0 
166.066090, 0.222870, 0.076868, 0.108242, 0 
167.522810, 0.501450, 0.077247, 0.112916, 0 
168.979530, 0.359610, 0.081999, 0.115916, 0 
170.436250, 0.207880, 0.073691, 0.104620, 0 
171.892970, 0.182220, 0.077000, 0.105680, 0 
174.806410, 0.438950, 0.083544, 0.118794, 0 
176.263130, 0.335400, 0.077666, 0.111116, 0 
177.719850, 0.164830, 0.081976, 0.107577, 0 
179.176570, 0.409440, 0.073429, 0.108445, 0 
180.633290, 0.215160, 0.079057, 0.110070, 0 
183.546730, 0.195940, 0.079553, 0.109321, 0 
186.460170, 0.503000, 0.078728, 0.114384, 0 
187.916890, 0.212990, 0.073843, 0.105004, 0 
189.373610, 0.334510, 0.076416, 0.109868, 0 
190.830330, 0.504170, 0.080066, 0.115704, 0 
192.287050, 0.338200, 0.074461, 0.108063, 0 
193.743770, 0.215720, 0.075743, 0.106924, 0 
195.200490, 0.225480, 0.079480, 0.110877, 0 
196.657210, 0.180730, 0.081720, 0.109688, 0 
198.113930, 0.224760, 0.076864, 0.108279, 0 
199.570650, 0.216980, 0.080831, 0.111854, 0 
201.027370, 0.198690, 0.082316, 0.112080, 0 
202.484090, 0.500230, 0.076223, 0.111865, 0 
203.940810, 0.363800, 0.082379, 0.116393, 0 
205.397530, 0.195040, 0.082472, 0.111895, 0 
206.854250, 0.195930, 0.075550, 0.105639, 0 
208.310970, 0.422370, 0.079053, 0.114148, 0 
209.767690, 0.227490, 0.082786, 0.114124, 0 
211.224410, 0.457660, 0.077003, 0.112440, 0 
212.681130, 0.222360, 0.078542, 0.109870, 0 
214.137850, 0.222920, 0.083059, 0.114216, 0 
217.051290, 0.444210, 0.077646, 0.112997, 0 
218.508010, 0.222940, 0.083815, 0.114978, 0 
219.964730, 0.366420, 0.077792, 0.111969, 0 
221.421450, 0.355900, 0.078076, 0.112013, 0 
224.334890, 0.399690, 0.074318, 0.109166, 0 
225.791610, 0.212560, 0.078343, 0.109279, 0 
227.248330, 0.474720, 0.081040, 0.116586, 0 
228.705050, 0.347610, 0.074929, 0.108733, 0 
230.161770, 0.436350, 0.080917, 0.116162, 0 
231.618490, 0.229360, 0.083398, 0.114781, 0 
233.075210, 0.172930, 0.073846, 0.101835, 0 
234.531930, 0.451160, 0.081212, 0.116588, 0 
235.988650, 0.225170, 0.081382, 0.112702, 0 
237.445370, 0.200210, 0.075510, 0.105909, 0 
238.902090, 0.212090, 0.077860, 0.108800, 0 
240.358810, 0.474500, 0.080848, 0.116380, 0 
241.815530, 0.348330, 0.076130, 0.109936, 0 
243.272250, 0.176020, 0.077053, 0.105007, 0 
244.728970, 0.186060, 0.080742, 0.109453, 0 
246.185690, 0.210700, 0.076239, 0.107181, 0 
247.642410, 0.223530, 0.077551, 0.108941, 0 
249.099130, 0.217900, 0.083483, 0.114417, 0 
252.012570, 0.470340, 0.074410, 0.109954, 0 
253.469290, 0.340770, 0.082944, 0.116393, 0 
254.926010, 0.394000, 0.073602, 0.108380, 0 
256.382730, 0.372960, 0.078261, 0.112553, 0 
257.839450, 0.345720, 0.079878, 0.113529, 0 
259.296170, 0.409780, 0.073980, 0.108984, 0 
262.209610, 0.218750, 0.078786, 0.109975, 0 
263.666330, 0.160280, 0.072381, 0.098803, 0 
265.123050, 0.203460, 0.078881, 0.109249, 0 
266.579770, 0.172980, 0.079708, 0.106922, 0 
268.036490, 0.370840, 0.073444, 0.107795, 0 
269.493210, 0.205420, 0.076668, 0.107305, 0 
270.949930, 0.226530, 0.080607, 0.111961, 0 
272.406650, 0.338830, 0.074883, 0.108490, 0 
273.863370, 0.217410, 0.077496, 0.108663, 0 
276.776810, 0.216090, 0.080014, 0.111024, 0 
278.233530, 0.446370, 0.076480, 0.111851, 0 
279.690250, 0.346750, 0.081291, 0.114924, 0 
281.146970, 0.381020, 0.083019, 0.117391, 0 
282.603690, 0.181670, 0.076443, 0.105122, 0 
284.060410, 0.194070, 0.081827, 0.111236, 0 
285.517130, 0.227660, 0.082075, 0.113440, 0 
286.973850, 0.224040, 0.077011, 0.108428, 0 
288.430570, 0.228100, 0.082278, 0.113635, 0 
289.887290, 0.486880, 0.082494, 0.118071, 0 
291.344010, 0.355500, 0.077697, 0.111639, 0 
292.800730, 0.213260, 0.079059, 0.109991, 0 
294.257450, 0.215390, 0.082750, 0.113597, 0 
295.714170, 0.497020, 0.077967, 0.113609, 0 
297.170890, 0.227100, 0.079055, 0.110499, 0 
298.627610, 0.378180, 0.084020, 0.118319, 0 
300.084330, 0.364230, 0.075707, 0.109887, 0 
301.541050, 0.217410, 0.078489, 0.109600, 0 
304.454490, 0.213220, 0.073569, 0.104741, 0 
305.911210, 0.207880, 0.078683, 0.109341, 0 
307.367930, 0.193490, 0.081307, 0.110699, 0 
308.824650, 0.200030, 0.075436, 0.105805, 0 
310.281370, 0.405660, 0.080371, 0.115226, 0 
311.738090, 0.228000, 0.081888, 0.113287, 0 
313.194810, 0.498960, 0.074766, 0.110418, 0 
314.651530, 0.359740, 0.081806, 0.115746, 0 
316.108250, 0.215100, 0.080952, 0.111873, 0 
317.564970, 0.180100, 0.074761, 0.103471, 0 
320.478410, 0.433880, 0.078606, 0.113836, 0 
321.935130, 0.334060, 0.075355, 0.108809, 0 
323.391850, 0.160130, 0.077172, 0.102805, 0 
