0.000010, 0.000000, 0.000000, 0.000000, 0 
1.456730, 0.372480, 0.076687, 0.110878, 0 
2.913450, 0.211090, 0.079075, 0.109779, 0 
4.370170, 0.501780, 0.085281, 0.120728, 0 
5.826890, 0.223610, 0.076478, 0.107725, 0 
7.283610, 0.373010, 0.080478, 0.114557, 0 
8.740330, 0.373310, 0.086562, 0.120534, 0 
10.197050, 0.216340, 0.078133, 0.109086, 0 
13.110490, 0.223290, 0.084492, 0.115475, 0 
14.567210, 0.208060, 0.079643, 0.110122, 0 
16.023930, 0.193770, 0.082358, 0.111551, 0 
17.480650, 0.212490, 0.088646, 0.118834, 0 
18.937370, 0.404100, 0.080437, 0.115085, 0 
20.394090, 0.230470, 0.085262, 0.116470, 0 
21.850810, 0.496420, 0.074527, 0.109986, 0 
23.307530, 0.358260, 0.081894, 0.115664, 0 
24.764250, 0.220070, 0.086686, 0.117435, 0 
26.220970, 0.180310, 0.075606, 0.104145, 0 
29.134410, 0.437970, 0.084461, 0.119506, 0 
30.591130, 0.333530, 0.077426, 0.110676, 0 
32.047850, 0.166860, 0.084350, 0.109847, 0 
33.504570, 0.422750, 0.088934, 0.123731, 0 
34.961290, 0.214620, 0.079253, 0.110100, 0 
37.874730, 0.202350, 0.086571, 0.116187, 0 
40.788170, 0.502140, 0.080465, 0.115891, 0 
42.244890, 0.212960, 0.074700, 0.105661, 0 
43.701610, 0.338940, 0.082231, 0.115479, 0 
45.158330, 0.510190, 0.088599, 0.124045, 0 
46.615050, 0.337530, 0.075461, 0.108843, 0 
48.071770, 0.222880, 0.083848, 0.114824, 0 
49.528490, 0.234980, 0.089952, 0.121141, 0 
50.985210, 0.176110, 0.077679, 0.105485, 0 
52.441930, 0.232550, 0.085478, 0.116721, 0 
53.898650, 0.207660, 0.072321, 0.103160, 0 
55.355370, 0.195000, 0.079308, 0.108902, 0 
56.812090, 0.508460, 0.086743, 0.122189, 0 
58.268810, 0.353460, 0.073960, 0.107773, 0 
59.725530, 0.191960, 0.080012, 0.109277, 0 
61.182250, 0.208070, 0.088434, 0.118338, 0 
62.638970, 0.416880, 0.075540, 0.110425, 0 
64.095690, 0.226980, 0.082938, 0.114131, 0 
65.552410, 0.467570, 0.089155, 0.124400, 0 
67.009130, 0.219970, 0.077026, 0.108167, 0 
68.465850, 0.222270, 0.083139, 0.114131, 0 
71.379290, 0.455910, 0.091599, 0.126733, 0 
72.836010, 0.222660, 0.084510, 0.115451, 0 
74.292730, 0.360810, 0.074006, 0.107963, 0 
75.749450, 0.356190, 0.080057, 0.113776, 0 
78.662890, 0.409470, 0.086078, 0.120720, 0 
80.119610, 0.213900, 0.080571, 0.111305, 0 
81.576330, 0.478850, 0.087721, 0.123022, 0 
83.033050, 0.347100, 0.075988, 0.109585, 0 
84.489770, 0.436570, 0.083271, 0.118302, 0 
85.946490, 0.234360, 0.089235, 0.120442, 0 
87.403210, 0.177890, 0.079364, 0.107197, 0 
88.859930, 0.452510, 0.084754, 0.119928, 0 
90.316650, 0.215990, 0.072981, 0.104132, 0 
91.773370, 0.203000, 0.079053, 0.109266, 0 
93.230090, 0.218690, 0.085282, 0.116030, 0 
94.686810, 0.466010, 0.074619, 0.109961, 0 
